"yearDraft","numberPickOverall","numberRound","numberRoundPick","namePlayer","nameOrganizationFrom","typeOrganizationFrom","idPlayer","idTeam","nameTeam","PLAYER_PROFILE_FLAG","slugOrganizationTypeFrom","locationOrganizationFrom","slugTeam","urlPlayerHeadshot"
2020,14,1,14,"Aaron Nesmith","Vanderbilt","College/University",1630174,1610612738,"Boston Celtics",1,"COL",NA,"BOS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630174.png"
2020,15,1,15,"Cole Anthony","North Carolina","College/University",1630175,1610612753,"Orlando Magic",1,"COL",NA,"ORL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630175.png"
2020,16,1,16,"Isaiah Stewart","Washington","College/University",1630191,1610612757,"Portland Trail Blazers",1,"COL",NA,"POR","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630191.png"
2020,17,1,17,"Aleksej Pokusevski","Olympiacos B.C.","Other Team/Club",1630197,1610612750,"Minnesota Timberwolves",1,"PRO","Greece","MIN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630197.png"
2020,18,1,18,"Josh Green","Arizona","College/University",1630182,1610612742,"Dallas Mavericks",1,"COL",NA,"DAL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630182.png"
2020,19,1,19,"Saddiq Bey","Villanova","College/University",1630180,1610612751,"Brooklyn Nets",1,"COL",NA,"BKN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630180.png"
2020,20,1,20,"Precious Achiuwa","Memphis","College/University",1630173,1610612748,"Miami Heat",1,"COL",NA,"MIA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630173.png"
2020,21,1,21,"Tyrese Maxey","Kentucky","College/University",1630178,1610612755,"Philadelphia 76ers",1,"COL",NA,"PHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630178.png"
2020,22,1,22,"Zeke Nnaji","Arizona","College/University",1630192,1610612743,"Denver Nuggets",1,"COL",NA,"DEN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630192.png"
2020,23,1,23,"Leandro Bolmaro","FC Barcelona Basquet","Other Team/Club",1630195,1610612752,"New York Knicks",1,"PRO","Spain","NYK","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630195.png"
2020,24,1,24,"R.J. Hampton","Breakers","Other Team/Club",1630181,1610612749,"Milwaukee Bucks",1,"PRO","New Zealand","MIL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630181.png"
2020,25,1,25,"Immanuel Quickley","Kentucky","College/University",1630193,1610612760,"Oklahoma City Thunder",1,"COL",NA,"OKC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630193.png"
2020,26,1,26,"Payton Pritchard","Oregon","College/University",1630202,1610612738,"Boston Celtics",1,"COL",NA,"BOS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630202.png"
2020,27,1,27,"Udoka Azubuike","Kansas","College/University",1628962,1610612762,"Utah Jazz",1,"COL",NA,"UTA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628962.png"
2020,28,1,28,"Jaden McDaniels","Washington","College/University",1630183,1610612747,"Los Angeles Lakers",1,"COL",NA,"LAL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630183.png"
2020,29,1,29,"Malachi Flynn","San Diego State","College/University",1630201,1610612761,"Toronto Raptors",1,"COL",NA,"TOR","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630201.png"
2020,30,1,30,"Desmond Bane","Texas Christian","College/University",1630217,1610612738,"Boston Celtics",1,"COL",NA,"BOS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630217.png"
2020,31,2,1,"Tyrell Terry","Stanford","College/University",1630179,1610612742,"Dallas Mavericks",1,"COL",NA,"DAL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630179.png"
2020,32,2,2,"Vernon Carey Jr.","Duke","College/University",1630176,1610612766,"Charlotte Hornets",1,"COL",NA,"CHA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630176.png"
2020,33,2,3,"Daniel Oturu","Minnesota","College/University",1630187,1610612750,"Minnesota Timberwolves",1,"COL",NA,"MIN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630187.png"
2020,34,2,4,"Theo Maledon","ASVEL Basket","Other Team/Club",1630177,1610612755,"Philadelphia 76ers",1,"PRO","France","PHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630177.png"
2020,35,2,5,"Xavier Tillman","Michigan State","College/University",1630214,1610612758,"Sacramento Kings",1,"COL",NA,"SAC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630214.png"
2020,36,2,6,"Tyler Bey","Colorado","College/University",1630189,1610612755,"Philadelphia 76ers",1,"COL",NA,"PHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630189.png"
2020,37,2,7,"Vit Krejci","Basket Zaragoza 2002","Other Team/Club",1630249,1610612764,"Washington Wizards",1,"PRO","Spain","WAS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630249.png"
2020,38,2,8,"Saben Lee","Vanderbilt","College/University",1630240,1610612762,"Utah Jazz",1,"COL",NA,"UTA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630240.png"
2020,39,2,9,"Elijah Hughes","Syracuse","College/University",1630190,1610612740,"New Orleans Pelicans",1,"COL",NA,"NOP","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630190.png"
2020,40,2,10,"Robert Woodard II","Mississippi State","College/University",1630218,1610612763,"Memphis Grizzlies",1,"COL",NA,"MEM","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630218.png"
2020,41,2,11,"Tre Jones","Duke","College/University",1630200,1610612759,"San Antonio Spurs",1,"COL",NA,"SAS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630200.png"
2020,42,2,12,"Nick Richards","Kentucky","College/University",1630208,1610612740,"New Orleans Pelicans",1,"COL",NA,"NOP","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630208.png"
2020,43,2,13,"Jahmi'us Ramsey","Texas Tech","College/University",1630186,1610612758,"Sacramento Kings",1,"COL",NA,"SAC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630186.png"
2020,44,2,14,"Marko Simonovic","KK Mega Leks","Other Team/Club",1630250,1610612741,"Chicago Bulls",1,"PRO","Serbia","CHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630250.png"
2020,45,2,15,"Jordan Nwora","Louisville","College/University",1629670,1610612749,"Milwaukee Bucks",1,"COL",NA,"MIL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629670.png"
2020,46,2,16,"CJ Elleby","Washington State","College/University",1629604,1610612757,"Portland Trail Blazers",1,"COL",NA,"POR","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629604.png"
2020,47,2,17,"Yam Madar","Hapoel Galil Elyon","Other Team/Club",1630236,1610612738,"Boston Celtics",0,"PRO","Israel","BOS","RESOURCE/default_player.png"
2020,48,2,18,"Nico Mannion","Arizona","College/University",1630185,1610612744,"Golden State Warriors",1,"COL",NA,"GSW","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630185.png"
2020,49,2,19,"Isaiah Joe","Arkansas","College/University",1630198,1610612755,"Philadelphia 76ers",1,"COL",NA,"PHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630198.png"
2020,50,2,20,"Skylar Mays","Louisiana State","College/University",1630219,1610612737,"Atlanta Hawks",1,"COL",NA,"ATL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630219.png"
2020,51,2,21,"Justinian Jessup","Boise State","College/University",1630251,1610612744,"Golden State Warriors",0,"COL",NA,"GSW","RESOURCE/default_player.png"
2020,52,2,22,"Kenyon Martin Jr.","IMG Academy","High School",1630231,1610612758,"Sacramento Kings",1,"HS",NA,"SAC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630231.png"
2020,53,2,23,"Cassius Winston","Michigan State","College/University",1630216,1610612760,"Oklahoma City Thunder",1,"COL",NA,"OKC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630216.png"
2020,54,2,24,"Cassius Stanley","Duke","College/University",1630199,1610612754,"Indiana Pacers",1,"COL",NA,"IND","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630199.png"
2020,55,2,25,"Jay Scrubb","John A. Logan","College/University",1630206,1610612751,"Brooklyn Nets",1,"COL",NA,"BKN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630206.png"
2020,56,2,26,"Grant Riller","College of Charleston","College/University",1630203,1610612766,"Charlotte Hornets",1,"COL",NA,"CHA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630203.png"
2020,57,2,27,"Reggie Perry","Mississippi State","College/University",1629617,1610612746,"Los Angeles Clippers",1,"COL",NA,"LAC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629617.png"
2020,58,2,28,"Paul Reed","DePaul","College/University",1630194,1610612755,"Philadelphia 76ers",1,"COL",NA,"PHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630194.png"
2020,59,2,29,"Jalen Harris","Nevada-Reno","College/University",1630223,1610612761,"Toronto Raptors",1,"COL",NA,"TOR","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630223.png"
2020,60,2,30,"Sam Merrill","Utah State","College/University",1630241,1610612740,"New Orleans Pelicans",1,"COL",NA,"NOP","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630241.png"
2019,1,1,1,"Zion Williamson","Duke","College/University",1629627,1610612740,"New Orleans Pelicans",1,"COL",NA,"NOP","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629627.png"
2019,2,1,2,"Ja Morant","Murray State","College/University",1629630,1610612763,"Memphis Grizzlies",1,"COL",NA,"MEM","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629630.png"
2019,3,1,3,"RJ Barrett","Duke","College/University",1629628,1610612752,"New York Knicks",1,"COL",NA,"NYK","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629628.png"
2019,4,1,4,"De'Andre Hunter","Virginia","College/University",1629631,1610612747,"Los Angeles Lakers",1,"COL",NA,"LAL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629631.png"
2019,5,1,5,"Darius Garland","Vanderbilt","College/University",1629636,1610612739,"Cleveland Cavaliers",1,"COL",NA,"CLE","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629636.png"
2019,6,1,6,"Jarrett Culver","Texas Tech","College/University",1629633,1610612756,"Phoenix Suns",1,"COL",NA,"PHX","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629633.png"
2019,7,1,7,"Coby White","North Carolina","College/University",1629632,1610612741,"Chicago Bulls",1,"COL",NA,"CHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629632.png"
2019,8,1,8,"Jaxson Hayes","Texas","College/University",1629637,1610612737,"Atlanta Hawks",1,"COL",NA,"ATL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629637.png"
2019,9,1,9,"Rui Hachimura","Gonzaga","College/University",1629060,1610612764,"Washington Wizards",1,"COL",NA,"WAS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629060.png"
2019,10,1,10,"Cam Reddish","Duke","College/University",1629629,1610612737,"Atlanta Hawks",1,"COL",NA,"ATL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629629.png"
2019,11,1,11,"Cameron Johnson","North Carolina","College/University",1629661,1610612750,"Minnesota Timberwolves",1,"COL",NA,"MIN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629661.png"
2019,12,1,12,"P.J. Washington","Kentucky","College/University",1629023,1610612766,"Charlotte Hornets",1,"COL",NA,"CHA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629023.png"
2019,13,1,13,"Tyler Herro","Kentucky","College/University",1629639,1610612748,"Miami Heat",1,"COL",NA,"MIA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629639.png"
2019,14,1,14,"Romeo Langford","Indiana","College/University",1629641,1610612738,"Boston Celtics",1,"COL",NA,"BOS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629641.png"
2019,15,1,15,"Sekou Doumbouya","Limoges CSP","Other Team/Club",1629635,1610612765,"Detroit Pistons",1,"PRO","France","DET","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629635.png"
2019,16,1,16,"Chuma Okeke","Auburn","College/University",1629643,1610612753,"Orlando Magic",1,"COL",NA,"ORL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629643.png"
2019,17,1,17,"Nickeil Alexander-Walker","Virginia Tech","College/University",1629638,1610612751,"Brooklyn Nets",1,"COL",NA,"BKN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629638.png"
2019,18,1,18,"Goga Bitadze","KK Mega Leks","Other Team/Club",1629048,1610612754,"Indiana Pacers",1,"PRO","Serbia","IND","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629048.png"
2019,19,1,19,"Luka Samanic","KK Olimpija","Other Team/Club",1629677,1610612759,"San Antonio Spurs",1,"PRO","Slovenia","SAS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629677.png"
2019,20,1,20,"Matisse Thybulle","Washington","College/University",1629680,1610612738,"Boston Celtics",1,"COL",NA,"BOS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629680.png"
2019,21,1,21,"Brandon Clarke","Gonzaga","College/University",1629634,1610612760,"Oklahoma City Thunder",1,"COL",NA,"OKC","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629634.png"
2019,22,1,22,"Grant Williams","Tennessee","College/University",1629684,1610612738,"Boston Celtics",1,"COL",NA,"BOS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629684.png"
2019,23,1,23,"Darius Bazley","Princeton","High School",1629647,1610612762,"Utah Jazz",1,"HS",NA,"UTA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629647.png"
2019,24,1,24,"Ty Jerome","Virginia","College/University",1629660,1610612755,"Philadelphia 76ers",1,"COL",NA,"PHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629660.png"
2019,25,1,25,"Nassir Little","North Carolina","College/University",1629642,1610612757,"Portland Trail Blazers",1,"COL",NA,"POR","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629642.png"
2019,26,1,26,"Dylan Windler","Belmont","College/University",1629685,1610612739,"Cleveland Cavaliers",1,"COL",NA,"CLE","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629685.png"
2019,27,1,27,"Mfiondu Kabengele","Florida State","College/University",1629662,1610612751,"Brooklyn Nets",1,"COL",NA,"BKN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629662.png"
2019,28,1,28,"Jordan Poole","Michigan","College/University",1629673,1610612744,"Golden State Warriors",1,"COL",NA,"GSW","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629673.png"
2019,29,1,29,"Keldon Johnson","Kentucky","College/University",1629640,1610612759,"San Antonio Spurs",1,"COL",NA,"SAS","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629640.png"
2019,30,1,30,"Kevin Porter Jr.","Southern California","College/University",1629645,1610612749,"Milwaukee Bucks",1,"COL",NA,"MIL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629645.png"
2019,31,2,1,"Nic Claxton","Georgia","College/University",1629651,1610612751,"Brooklyn Nets",1,"COL",NA,"BKN","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629651.png"
2019,32,2,2,"KZ Okpala","Stanford","College/University",1629644,1610612756,"Phoenix Suns",1,"COL",NA,"PHX","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629644.png"
2019,33,2,3,"Carsen Edwards","Purdue","College/University",1629035,1610612755,"Philadelphia 76ers",1,"COL",NA,"PHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629035.png"
2019,34,2,4,"Bruno Fernando","Maryland","College/University",1628981,1610612755,"Philadelphia 76ers",1,"COL",NA,"PHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628981.png"
2019,35,2,5,"Didi Louzada","Sesi Franca","Other Team/Club",1629712,1610612737,"Atlanta Hawks",1,"PRO","Brazil","ATL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629712.png"
2019,36,2,6,"Cody Martin","North Carolina State","College/University",1628998,1610612766,"Charlotte Hornets",1,"COL",NA,"CHA","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628998.png"
2019,37,2,7,"Deividas Sirvydis","BC Lietuvos rytas","Other Team/Club",1629686,1610612742,"Dallas Mavericks",1,"PRO","Lithuania","DAL","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629686.png"
2019,38,2,8,"Daniel Gafford","Arkansas","College/University",1629655,1610612741,"Chicago Bulls",1,"COL",NA,"CHI","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629655.png"
2019,39,2,9,"Alen Smailagic","Santa Cruz","Other Team/Club",1629346,1610612740,"New Orleans Pelicans",1,"PRO","G League","NOP","https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629346.png"
