"yearDraft","numberPickOverall","numberRound","numberRoundPick","namePlayer","slugTeam","nameOrganizationFrom","typeOrganizationFrom","idPlayer","idTeam","nameTeam","cityTeam","teamName","PLAYER_PROFILE_FLAG","slugOrganizationTypeFrom","locationOrganizationFrom"
2014,30,1,30,"Kyle Anderson","SAS","California-Los Angeles","College/University",203937,1610612759,"San Antonio Spurs","San Antonio","Spurs",1,"COL",NA
2014,31,2,1,"Damien Inglis","MIL","Chorale Roanne Basket","Other Team/Club",203996,1610612749,"Milwaukee Bucks","Milwaukee","Bucks",1,"PRO","France"
2014,32,2,2,"KJ McDaniels","PHI","Clemson","College/University",203909,1610612755,"Philadelphia 76ers","Philadelphia","76ers",1,"COL",NA
2014,33,2,3,"Joe Harris","CLE","Virginia","College/University",203925,1610612739,"Cleveland Cavaliers","Cleveland","Cavaliers",1,"COL",NA
2014,34,2,4,"Cleanthony Early","NYK","Wichita State","College/University",203921,1610612752,"New York Knicks","New York","Knicks",1,"COL",NA
2014,35,2,5,"Jarnell Stokes","UTA","Tennessee","College/University",203950,1610612762,"Utah Jazz","Utah","Jazz",1,"COL",NA
2014,36,2,6,"Johnny O'Bryant III","MIL","Louisiana State","College/University",203948,1610612749,"Milwaukee Bucks","Milwaukee","Bucks",1,"COL",NA
2014,37,2,7,"DeAndre Daniels","TOR","Connecticut","College/University",203908,1610612761,"Toronto Raptors","Toronto","Raptors",0,"COL",NA
2014,38,2,8,"Spencer Dinwiddie","DET","Colorado","College/University",203915,1610612765,"Detroit Pistons","Detroit","Pistons",1,"COL",NA
2014,39,2,9,"Jerami Grant","PHI","Syracuse","College/University",203924,1610612755,"Philadelphia 76ers","Philadelphia","76ers",1,"COL",NA
2014,40,2,10,"Glenn Robinson III","MIN","Michigan","College/University",203922,1610612750,"Minnesota Timberwolves","Minnesota","Timberwolves",1,"COL",NA
2014,41,2,11,"Nikola Jokic","DEN","KK Mega Leks","Other Team/Club",203999,1610612743,"Denver Nuggets","Denver","Nuggets",1,"PRO","Serbia"
2014,42,2,12,"Nick Johnson","HOU","Arizona","College/University",203910,1610612745,"Houston Rockets","Houston","Rockets",1,"COL",NA
2014,43,2,13,"Edy Tavares","ATL","CB Gran Canaria","Other Team/Club",204002,1610612737,"Atlanta Hawks","Atlanta","Hawks",1,"PRO","Spain"
2014,44,2,14,"Markel Brown","MIN","Oklahoma State","College/University",203900,1610612750,"Minnesota Timberwolves","Minnesota","Timberwolves",1,"COL",NA
2014,45,2,15,"Dwight Powell","CHA","Stanford","College/University",203939,1610612766,"Charlotte Hornets","Charlotte","Hornets",1,"COL",NA
2014,46,2,16,"Jordan Clarkson","WAS","Missouri","College/University",203903,1610612764,"Washington Wizards","Washington","Wizards",1,"COL",NA
2014,47,2,17,"Russ Smith","PHI","Louisville","College/University",203893,1610612755,"Philadelphia 76ers","Philadelphia","76ers",1,"COL",NA
2014,48,2,18,"Lamar Patterson","MIL","Pittsburgh","College/University",203934,1610612749,"Milwaukee Bucks","Milwaukee","Bucks",1,"COL",NA
2014,49,2,19,"Cameron Bairstow","CHI","New Mexico","College/University",203946,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2014,50,2,20,"Alec Brown","PHX","Wisconsin-Green Bay","College/University",203938,1610612756,"Phoenix Suns","Phoenix","Suns",0,"COL",NA
2014,51,2,21,"Thanasis Antetokounmpo","NYK","Delaware 87ers","Other Team/Club",203648,1610612752,"New York Knicks","New York","Knicks",1,"PRO","D-League"
2014,52,2,22,"Vasilije Micic","PHI","KK Mega Leks","Other Team/Club",203995,1610612755,"Philadelphia 76ers","Philadelphia","76ers",0,"PRO","Serbia"
2014,53,2,23,"Alessandro Gentile","MIN","Olimpia Milano","Other Team/Club",203993,1610612750,"Minnesota Timberwolves","Minnesota","Timberwolves",0,"PRO","Italy"
2014,54,2,24,"Nemanja Dangubic","PHI","KK Mega Leks","Other Team/Club",204009,1610612755,"Philadelphia 76ers","Philadelphia","76ers",0,"PRO","Serbia"
2014,55,2,25,"Semaj Christon","MIA","Xavier","College/University",203902,1610612748,"Miami Heat","Miami","Heat",1,"COL",NA
2014,56,2,26,"Devyn Marble","DEN","Iowa","College/University",203906,1610612743,"Denver Nuggets","Denver","Nuggets",1,"COL",NA
2014,57,2,27,"Louis Labeyrie","IND","Paris-Levallois Basket","Other Team/Club",204010,1610612754,"Indiana Pacers","Indiana","Pacers",0,"PRO","France"
2014,58,2,28,"Jordan McRae","SAS","Tennessee","College/University",203895,1610612759,"San Antonio Spurs","San Antonio","Spurs",1,"COL",NA
2014,59,2,29,"Xavier Thames","TOR","San Diego State","College/University",203904,1610612761,"Toronto Raptors","Toronto","Raptors",0,"COL",NA
2014,60,2,30,"Cory Jefferson","SAS","Baylor","College/University",203928,1610612759,"San Antonio Spurs","San Antonio","Spurs",1,"COL",NA
2013,1,1,1,"Anthony Bennett","CLE","Nevada-Las Vegas","College/University",203461,1610612739,"Cleveland Cavaliers","Cleveland","Cavaliers",1,"COL",NA
2013,2,1,2,"Victor Oladipo","ORL","Indiana","College/University",203506,1610612753,"Orlando Magic","Orlando","Magic",1,"COL",NA
2013,3,1,3,"Otto Porter Jr.","WAS","Georgetown","College/University",203490,1610612764,"Washington Wizards","Washington","Wizards",1,"COL",NA
2013,4,1,4,"Cody Zeller","CHA","Indiana","College/University",203469,1610612766,"Charlotte Bobcats","Charlotte","Bobcats",1,"COL",NA
2013,5,1,5,"Alex Len","PHX","Maryland","College/University",203458,1610612756,"Phoenix Suns","Phoenix","Suns",1,"COL",NA
2013,6,1,6,"Nerlens Noel","NOP","Kentucky","College/University",203457,1610612740,"New Orleans Pelicans","New Orleans","Pelicans",1,"COL",NA
2013,7,1,7,"Ben McLemore","SAC","Kansas","College/University",203463,1610612758,"Sacramento Kings","Sacramento","Kings",1,"COL",NA
2013,8,1,8,"Kentavious Caldwell-Pope","DET","Georgia","College/University",203484,1610612765,"Detroit Pistons","Detroit","Pistons",1,"COL",NA
2013,9,1,9,"Trey Burke","MIN","Michigan","College/University",203504,1610612750,"Minnesota Timberwolves","Minnesota","Timberwolves",1,"COL",NA
2013,10,1,10,"CJ McCollum","POR","Lehigh","College/University",203468,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"COL",NA
2013,11,1,11,"Michael Carter-Williams","PHI","Syracuse","College/University",203487,1610612755,"Philadelphia 76ers","Philadelphia","76ers",1,"COL",NA
2013,12,1,12,"Steven Adams","OKC","Pittsburgh","College/University",203500,1610612760,"Oklahoma City Thunder","Oklahoma City","Thunder",1,"COL",NA
2013,13,1,13,"Kelly Olynyk","DAL","Gonzaga","College/University",203482,1610612742,"Dallas Mavericks","Dallas","Mavericks",1,"COL",NA
2013,14,1,14,"Shabazz Muhammad","UTA","California-Los Angeles","College/University",203498,1610612762,"Utah Jazz","Utah","Jazz",1,"COL",NA
2013,15,1,15,"Giannis Antetokounmpo","MIL","Basket Zaragoza 2002","Other Team/Club",203507,1610612749,"Milwaukee Bucks","Milwaukee","Bucks",1,"PRO","Spain"
2013,16,1,16,"Lucas Nogueira","BOS","CB Estudiantes","Other Team/Club",203512,1610612738,"Boston Celtics","Boston","Celtics",1,"PRO","Spain"
2013,17,1,17,"Dennis Schroder","ATL","Basketball Lowen Braunschweig","Other Team/Club",203471,1610612737,"Atlanta Hawks","Atlanta","Hawks",1,"PRO","Germany"
2013,18,1,18,"Shane Larkin","ATL","Miami (FL)","College/University",203499,1610612737,"Atlanta Hawks","Atlanta","Hawks",1,"COL",NA
2013,19,1,19,"Sergey Karasev","CLE","B.C. Zenit Saint Petersburg","Other Team/Club",203508,1610612739,"Cleveland Cavaliers","Cleveland","Cavaliers",1,"PRO","Russia"
2013,20,1,20,"Tony Snell","CHI","New Mexico","College/University",203503,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2013,21,1,21,"Gorgui Dieng","UTA","Louisville","College/University",203476,1610612762,"Utah Jazz","Utah","Jazz",1,"COL",NA
2013,22,1,22,"Mason Plumlee","BKN","Duke","College/University",203486,1610612751,"Brooklyn Nets","Brooklyn","Nets",1,"COL",NA
2013,23,1,23,"Solomon Hill","IND","Arizona","College/University",203524,1610612754,"Indiana Pacers","Indiana","Pacers",1,"COL",NA
2013,24,1,24,"Tim Hardaway Jr.","NYK","Michigan","College/University",203501,1610612752,"New York Knicks","New York","Knicks",1,"COL",NA
2013,25,1,25,"Reggie Bullock","LAC","North Carolina","College/University",203493,1610612746,"Los Angeles Clippers","Los Angeles","Clippers",1,"COL",NA
2013,26,1,26,"Andre Roberson","MIN","Colorado","College/University",203460,1610612750,"Minnesota Timberwolves","Minnesota","Timberwolves",1,"COL",NA
2013,27,1,27,"Rudy Gobert","DEN","Cholet Basket","Other Team/Club",203497,1610612743,"Denver Nuggets","Denver","Nuggets",1,"PRO","France"
2013,28,1,28,"Livio Jean-Charles","SAS","ASVEL Basket","Other Team/Club",203520,1610612759,"San Antonio Spurs","San Antonio","Spurs",1,"PRO","France"
2013,29,1,29,"Archie Goodwin","OKC","Kentucky","College/University",203462,1610612760,"Oklahoma City Thunder","Oklahoma City","Thunder",1,"COL",NA
2013,30,1,30,"Nemanja Nedovic","PHX","BC Lietuvos rytas","Other Team/Club",203517,1610612756,"Phoenix Suns","Phoenix","Suns",1,"PRO","Lithuania"
2013,31,2,1,"Allen Crabbe","CLE","California","College/University",203459,1610612739,"Cleveland Cavaliers","Cleveland","Cavaliers",1,"COL",NA
2013,32,2,2,"Alex Abrines","OKC","FC Barcelona Basquet","Other Team/Club",203518,1610612760,"Oklahoma City Thunder","Oklahoma City","Thunder",1,"PRO","Spain"
2013,33,2,3,"Carrick Felix","CLE","Arizona State","College/University",203467,1610612739,"Cleveland Cavaliers","Cleveland","Cavaliers",1,"COL",NA
2013,34,2,4,"Isaiah Canaan","HOU","Murray State","College/University",203477,1610612745,"Houston Rockets","Houston","Rockets",1,"COL",NA
2013,35,2,5,"Glen Rice","PHI","Michigan","College/University",203318,1610612755,"Philadelphia 76ers","Philadelphia","76ers",1,"COL",NA
2013,36,2,6,"Ray McCallum","SAC","Detroit Mercy","College/University",203492,1610612758,"Sacramento Kings","Sacramento","Kings",1,"COL",NA
2013,37,2,7,"Tony Mitchell","DET","North Texas","College/University",203502,1610612765,"Detroit Pistons","Detroit","Pistons",1,"COL",NA
2013,38,2,8,"Nate Wolters","WAS","South Dakota State","College/University",203489,1610612764,"Washington Wizards","Washington","Wizards",1,"COL",NA
2013,39,2,9,"Jeff Withey","POR","Kansas","College/University",203481,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"COL",NA
2013,40,2,10,"Grant Jerrett","POR","Arizona","College/University",203511,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"COL",NA
2013,41,2,11,"Jamaal Franklin","MEM","San Diego State","College/University",203479,1610612763,"Memphis Grizzlies","Memphis","Grizzlies",1,"COL",NA
2013,42,2,12,"Pierre Jackson","PHI","Baylor","College/University",203510,1610612755,"Philadelphia 76ers","Philadelphia","76ers",1,"COL",NA
2013,43,2,13,"Ricky Ledo","MIL","Providence","College/University",203495,1610612749,"Milwaukee Bucks","Milwaukee","Bucks",1,"COL",NA
2013,44,2,14,"Mike Muscala","DAL","Bucknell","College/University",203488,1610612742,"Dallas Mavericks","Dallas","Mavericks",1,"COL",NA
2013,45,2,15,"Marko Todorovic","POR","FC Barcelona Basquet","Other Team/Club",203525,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",0,"PRO","Spain"
2013,46,2,16,"Erick Green","UTA","Virginia Tech","College/University",203475,1610612762,"Utah Jazz","Utah","Jazz",1,"COL",NA
2013,47,2,17,"Raul Neto","ATL","San Sebastian Gipuzkoa BC","Other Team/Club",203526,1610612737,"Atlanta Hawks","Atlanta","Hawks",1,"PRO","Spain"
2013,48,2,18,"Ryan Kelly","LAL","Duke","College/University",203527,1610612747,"Los Angeles Lakers","Los Angeles","Lakers",1,"COL",NA
2013,49,2,19,"Erik Murphy","CHI","Florida","College/University",203513,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2013,50,2,20,"James Ennis III","ATL","Long Beach State","College/University",203516,1610612737,"Atlanta Hawks","Atlanta","Hawks",1,"COL",NA
2013,51,2,21,"Romero Osby","ORL","Oklahoma","College/University",203528,1610612753,"Orlando Magic","Orlando","Magic",1,"COL",NA
2013,52,2,22,"Lorenzo Brown","MIN","North Carolina State","College/University",203485,1610612750,"Minnesota Timberwolves","Minnesota","Timberwolves",1,"COL",NA
2013,53,2,23,"Colton Iverson","IND","Colorado State","College/University",203470,1610612754,"Indiana Pacers","Indiana","Pacers",0,"COL",NA
2013,54,2,24,"Arsalan Kazemi","WAS","Oregon","College/University",203529,1610612764,"Washington Wizards","Washington","Wizards",1,"COL",NA
2013,55,2,25,"Joffrey Lauvergne","MEM","KK Partizan","Other Team/Club",203530,1610612763,"Memphis Grizzlies","Memphis","Grizzlies",1,"PRO","Serbia"
2013,56,2,26,"Peyton Siva","DET","Louisville","College/University",203491,1610612765,"Detroit Pistons","Detroit","Pistons",1,"COL",NA
2013,57,2,27,"Alex Oriakhi","PHX","Missouri","College/University",203531,1610612756,"Phoenix Suns","Phoenix","Suns",0,"COL",NA
2013,58,2,28,"Deshaun Thomas","SAS","Ohio State","College/University",203472,1610612759,"San Antonio Spurs","San Antonio","Spurs",1,"COL",NA
2013,59,2,29,"Bojan Dubljevic","MIN","Valencia BC","Other Team/Club",203532,1610612750,"Minnesota Timberwolves","Minnesota","Timberwolves",0,"PRO","Spain"
2013,60,2,30,"Janis Timma","MEM","BK Ventspils","Other Team/Club",203533,1610612763,"Memphis Grizzlies","Memphis","Grizzlies",0,"PRO","Latvia"
2012,1,1,1,"Anthony Davis","NOH","Kentucky","College/University",203076,1610612740,"New Orleans Hornets","New Orleans","Hornets",1,"COL",NA
2012,2,1,2,"Michael Kidd-Gilchrist","CHA","Kentucky","College/University",203077,1610612766,"Charlotte Bobcats","Charlotte","Bobcats",1,"COL",NA
2012,3,1,3,"Bradley Beal","WAS","Florida","College/University",203078,1610612764,"Washington Wizards","Washington","Wizards",1,"COL",NA
2012,4,1,4,"Dion Waiters","CLE","Syracuse","College/University",203079,1610612739,"Cleveland Cavaliers","Cleveland","Cavaliers",1,"COL",NA
2012,5,1,5,"Thomas Robinson","SAC","Kansas","College/University",203080,1610612758,"Sacramento Kings","Sacramento","Kings",1,"COL",NA
2012,6,1,6,"Damian Lillard","POR","Weber State","College/University",203081,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"COL",NA
2012,7,1,7,"Harrison Barnes","GSW","North Carolina","College/University",203084,1610612744,"Golden State Warriors","Golden State","Warriors",1,"COL",NA
2012,8,1,8,"Terrence Ross","TOR","Washington","College/University",203082,1610612761,"Toronto Raptors","Toronto","Raptors",1,"COL",NA
2012,9,1,9,"Andre Drummond","DET","Connecticut","College/University",203083,1610612765,"Detroit Pistons","Detroit","Pistons",1,"COL",NA
2012,10,1,10,"Austin Rivers","NOH","Duke","College/University",203085,1610612740,"New Orleans Hornets","New Orleans","Hornets",1,"COL",NA
2012,11,1,11,"Meyers Leonard","POR","Illinois","College/University",203086,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"COL",NA
2012,12,1,12,"Jeremy Lamb","HOU","Connecticut","College/University",203087,1610612745,"Houston Rockets","Houston","Rockets",1,"COL",NA
2012,13,1,13,"Kendall Marshall","PHX","North Carolina","College/University",203088,1610612756,"Phoenix Suns","Phoenix","Suns",1,"COL",NA
2012,14,1,14,"John Henson","MIL","North Carolina","College/University",203089,1610612749,"Milwaukee Bucks","Milwaukee","Bucks",1,"COL",NA
2012,15,1,15,"Maurice Harkless","PHI","St. John's (NY)","College/University",203090,1610612755,"Philadelphia 76ers","Philadelphia","76ers",1,"COL",NA
2012,16,1,16,"Royce White","HOU","Iowa State","College/University",203091,1610612745,"Houston Rockets","Houston","Rockets",1,"COL",NA
2012,17,1,17,"Tyler Zeller","DAL","North Carolina","College/University",203092,1610612742,"Dallas Mavericks","Dallas","Mavericks",1,"COL",NA
2012,18,1,18,"Terrence Jones","HOU","Kentucky","College/University",203093,1610612745,"Houston Rockets","Houston","Rockets",1,"COL",NA
2012,19,1,19,"Andrew Nicholson","ORL","St. Bonaventure","College/University",203094,1610612753,"Orlando Magic","Orlando","Magic",1,"COL",NA
2012,20,1,20,"Evan Fournier","DEN","Poitiers Basket 86","Other Team/Club",203095,1610612743,"Denver Nuggets","Denver","Nuggets",1,"PRO","France"
2012,21,1,21,"Jared Sullinger","BOS","Ohio State","College/University",203096,1610612738,"Boston Celtics","Boston","Celtics",1,"COL",NA
2012,22,1,22,"Fab Melo","BOS","Syracuse","College/University",203097,1610612738,"Boston Celtics","Boston","Celtics",1,"COL",NA
2012,23,1,23,"John Jenkins","ATL","Vanderbilt","College/University",203098,1610612737,"Atlanta Hawks","Atlanta","Hawks",1,"COL",NA
2012,24,1,24,"Jared Cunningham","CLE","Oregon State","College/University",203099,1610612739,"Cleveland Cavaliers","Cleveland","Cavaliers",1,"COL",NA
2012,25,1,25,"Tony Wroten","MEM","Washington","College/University",203100,1610612763,"Memphis Grizzlies","Memphis","Grizzlies",1,"COL",NA
2012,26,1,26,"Miles Plumlee","IND","Duke","College/University",203101,1610612754,"Indiana Pacers","Indiana","Pacers",1,"COL",NA
2012,27,1,27,"Arnett Moultrie","MIA","Mississippi State","College/University",203102,1610612748,"Miami Heat","Miami","Heat",1,"COL",NA
2012,28,1,28,"Perry Jones III","OKC","Baylor","College/University",203103,1610612760,"Oklahoma City Thunder","Oklahoma City","Thunder",1,"COL",NA
2012,29,1,29,"Marquis Teague","CHI","Kentucky","College/University",203104,1610612741,"Chicago Bulls","Chicago","Bulls",1,"COL",NA
2012,30,1,30,"Festus Ezeli","GSW","Vanderbilt","College/University",203105,1610612744,"Golden State Warriors","Golden State","Warriors",1,"COL",NA
2012,31,2,1,"Jeffery Taylor","CHA","Vanderbilt","College/University",203106,1610612766,"Charlotte Bobcats","Charlotte","Bobcats",1,"COL",NA
2012,32,2,2,"Tomas Satoransky","WAS","CB Sevilla","Other Team/Club",203107,1610612764,"Washington Wizards","Washington","Wizards",1,"PRO","Spain"
2012,33,2,3,"Bernard James","CLE","Florida State","College/University",203108,1610612739,"Cleveland Cavaliers","Cleveland","Cavaliers",1,"COL",NA
2012,34,2,4,"Jae Crowder","CLE","Marquette","College/University",203109,1610612739,"Cleveland Cavaliers","Cleveland","Cavaliers",1,"COL",NA
2012,35,2,5,"Draymond Green","GSW","Michigan State","College/University",203110,1610612744,"Golden State Warriors","Golden State","Warriors",1,"COL",NA
2012,36,2,6,"Orlando Johnson","SAC","California-Santa Barbara","College/University",203111,1610612758,"Sacramento Kings","Sacramento","Kings",1,"COL",NA
2012,37,2,7,"Quincy Acy","TOR","Baylor","College/University",203112,1610612761,"Toronto Raptors","Toronto","Raptors",1,"COL",NA
2012,38,2,8,"Quincy Miller","DEN","Baylor","College/University",203113,1610612743,"Denver Nuggets","Denver","Nuggets",1,"COL",NA
2012,39,2,9,"Khris Middleton","DET","Texas A&M","College/University",203114,1610612765,"Detroit Pistons","Detroit","Pistons",1,"COL",NA
2012,40,2,10,"Will Barton","POR","Memphis","College/University",203115,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"COL",NA
2012,41,2,11,"Tyshawn Taylor","POR","Kansas","College/University",203116,1610612757,"Portland Trail Blazers","Portland","Trail Blazers",1,"COL",NA
2012,42,2,12,"Doron Lamb","MIL","Kentucky","College/University",203117,1610612749,"Milwaukee Bucks","Milwaukee","Bucks",1,"COL",NA
2012,43,2,13,"Mike Scott","ATL","Virginia","College/University",203118,1610612737,"Atlanta Hawks","Atlanta","Hawks",1,"COL",NA
